"","Anomaly Score"
"Image98113","74.51524658895701"
"Image98114","61.56110073417923"
"Image98115","67.38843229601926"
"Image98116","91.44922488406175"
"Image98117","73.92352854688315"
"Image98118","89.90941772179349"
"Image98119","11.51793843655354"
"Image98120","98.13488395133368"
"Image98121","34.28787158758611"
"Image98122","10.683561655593877"
"Image98123","36.83458998838613"
"Image98124","94.46421738334465"
"Image98125","46.89745099482867"
"Image98126","10.360746712659049"
"Image98127","28.006209673909662"
"Image98128","32.47584341139037"
"Image98129","25.53129433255028"
"Image98130","35.379813384414284"
"Image98131","36.61221237963673"
"Image98132","78.73464004476872"
"Image98133","39.442521281369714"
"Image98134","21.11416239250479"
"Image98135","71.04539060430166"
"Image98136","61.447023608167065"
"Image98137","77.76006041570916"
"Image98138","3.7211547150483426"
"Image98139","62.869754698561366"
"Image98140","69.37239465999309"
"Image98141","78.56010116057364"
"Image98142","2.1628374225032143"
"Image98143","10.96407562608521"
"Image98144","22.720118436516906"
"Image98145","66.29094031943717"
"Image98146","77.32226847679875"
"Image98147","34.41239171834078"
"Image98148","34.08669766102481"
"Image98149","78.09087678282484"
"Image98150","45.033014053447346"
"Image98151","37.74222623988497"
"Image98152","53.457891026198084"
"Image98153","90.31199909216582"
"Image98154","49.629010452677875"
"Image98155","30.00471358985457"
"Image98156","41.575732052203826"
"Image98157","94.90205751065051"
"Image98158","94.04041983024251"
"Image98159","17.84951692064734"
"Image98160","41.012477932699994"
"Image98161","12.978828335168142"
"Image98162","60.3601473205137"
"Image98163","80.96000507068074"
"Image98164","16.713257171448156"
"Image98165","12.212667902424027"
"Image98166","56.081386975677546"
"Image98167","53.12875255513885"
"Image98168","65.91886632535021"
"Image98169","40.36859831880379"
"Image98170","4.331960996042682"
"Image98171","90.07834310066464"
"Image98172","26.742182025525633"
"Image98173","12.317033717495194"
"Image98174","94.52773777938177"
"Image98175","2.8336442700892563"
"Image98176","71.14682824741722"
"Image98177","14.363849402992209"
"Image98178","12.176190264519885"
"Image98179","34.1155726728248"
"Image98180","13.396997011842444"
"Image98181","71.73832059899321"
"Image98182","88.41937140915066"
"Image98183","42.82984001834826"
"Image98184","10.338011248198349"
"Image98185","12.364796325538348"
"Image98186","88.52569333586942"
"Image98187","44.03309324827541"
"Image98188","57.5038716139082"
"Image98189","4.630425979432868"
"Image98190","10.125303180433026"
"Image98191","5.684054418076892"
"Image98192","74.62803765648344"
"Image98193","78.57826488302058"
"Image98194","99.23259802744876"
"Image98195","9.39616531467671"
"Image98196","47.85459437591632"
"Image98197","43.083966220432124"
"Image98198","89.94378466705429"
"Image98199","61.80344847114678"
"Image98200","30.27611543755193"
"Image98201","57.74854630637431"
"Image98202","75.22516056385024"
"Image98203","89.88022675551477"
"Image98204","67.95121072331612"
"Image98205","28.345712796336773"
"Image98206","88.29920936138964"
"Image98207","78.77179054051028"
"Image98208","12.128150455599274"
"Image98209","72.0957409383183"
"Image98210","94.38801427935736"
"Image98211","32.27382269286093"
"Image98212","8.564588038278037"
"Image98213","83.91322773233756"
"Image98214","77.57341722653662"
"Image98215","10.19438326847046"
"Image98216","41.04653361169183"
"Image98217","41.99161688741268"
"Image98218","78.76414433710987"
"Image98219","42.1025567554803"
"Image98220","46.31818308244584"
"Image98221","85.33832968783986"
"Image98222","41.683305762641545"
"Image98223","30.188862480530368"
"Image98224","78.31760214803217"
"Image98225","53.946662336402696"
"Image98226","74.61110697388717"
"Image98227","51.473424906853715"
"Image98228","94.2764231213316"
"Image98229","93.27903841329902"
"Image98230","25.11425085273311"
"Image98231","86.91342902680029"
"Image98232","99.72222219561301"
"Image98233","50.24883067341196"
"Image98234","88.27870417778122"
"Image98235","56.605018296374304"
"Image98236","25.539296776434128"
"Image98237","18.426502925208638"
"Image98238","37.44529823940019"
"Image98239","41.227865987742774"
"Image98240","60.96196032545485"
"Image98241","80.69038772939301"
"Image98242","28.030935142893714"
"Image98243","26.779549189603767"
"Image98244","67.58930397479963"
"Image98245","57.26905644650028"
"Image98246","67.2949927289643"
"Image98247","34.79850681316329"
"Image98248","49.6210698589825"
"Image98249","9.576226539086491"
"Image98250","56.222820878823455"
"Image98251","43.05664384082583"
"Image98252","44.663648961924736"
"Image98253","7.630116494302864"
"Image98254","28.06446806023892"
"Image98255","84.71979774459747"
"Image98256","2.0789454574097093"
"Image98257","44.845052658962636"
"Image98258","7.414867464652607"
"Image98259","28.190858205834026"
"Image98260","57.724148255735244"
"Image98261","88.28178368776852"
"Image98262","15.786896376478879"
"Image98263","39.27729010098836"
"Image98264","31.281289651485352"
"Image98265","25.764061797872447"
"Image98266","87.00554516388861"
"Image98267","62.795158950970354"
"Image98268","92.2089648189073"
"Image98269","19.71090534415605"
"Image98270","13.142549621572288"
"Image98271","48.34144334884283"
"Image98272","45.22409835862097"
"Image98273","11.530313191962634"
"Image98274","62.52772602896649"
"Image98275","34.91340704163649"
"Image98276","83.3666950479347"
"Image98277","66.17247475836996"
"Image98278","97.6091168975269"
"Image98279","12.628912438214403"
"Image98280","83.33099809576599"
"Image98281","90.03549534593144"
"Image98282","9.731545825387105"
"Image98283","83.53638832794338"
"Image98284","84.17036495093771"
"Image98285","35.93370108642544"
"Image98286","3.9267252331384013"
"Image98287","56.85527569237136"
"Image98288","48.80540625085841"
"Image98289","76.05528949540368"
"Image98290","11.747997441532702"
"Image98291","58.90548830794945"
"Image98292","25.599549193744014"
"Image98293","99.87069787533096"
"Image98294","42.74880304563002"
"Image98295","80.58961583045925"
"Image98296","14.96322428402566"
"Image98297","73.55513464176363"
"Image98298","49.62504127274481"
"Image98299","93.0564998727809"
"Image98300","4.858493661979525"
"Image98301","42.67451399298539"
"Image98302","92.92817028971582"
"Image98303","54.73007279322602"
"Image98304","45.75720930297861"
"Image98305","74.24121778488647"
"Image98306","9.518678111706752"
"Image98307","57.16595855344939"
"Image98308","16.42767978727187"
"Image98309","20.577417104790193"
"Image98310","97.59927556740048"
"Image98311","60.396785088357326"
"Image98312","25.52334077098091"
"Image98313","14.27124537453714"
"Image98314","75.02391384222835"
"Image98315","63.362197188282636"
"Image98316","45.37620805317013"
"Image98317","26.705114435378054"
"Image98318","75.74953085444376"
"Image98319","90.55029531162718"
"Image98320","28.686152694591552"
"Image98321","1.0574419023356856"
"Image98322","27.89098587625803"
"Image98323","69.94914968178638"
"Image98324","34.7680555253295"
"Image98325","40.702443081526575"
"Image98326","15.668706345408067"
"Image98327","16.390234502171523"
"Image98328","74.91136630599776"
"Image98329","30.991855641284985"
"Image98330","66.91132981802893"
"Image98331","51.43388519648871"
"Image98332","37.58924964487128"
"Image98333","23.430324291369807"
"Image98334","94.17795316852354"
"Image98335","44.3448164662976"
"Image98336","90.6083585210362"
"Image98337","52.16022078478704"
"Image98338","24.017446090492953"
"Image98339","91.73999807713116"
"Image98340","83.72731704508098"
"Image98341","70.57183535707613"
"Image98342","60.70504347325408"
"Image98343","31.304436530255384"
"Image98344","47.88593335580317"
"Image98345","98.87664713398802"
"Image98346","27.51941288412384"
"Image98347","61.8720022079662"
"Image98348","46.6560596058277"
"Image98349","25.004805475536863"
"Image98350","76.35221449497448"
"Image98351","49.8488522920959"
"Image98352","11.44775413261438"
"Image98353","4.609109297622284"
"Image98354","18.027350165068835"
"Image98355","42.30410563225987"
"Image98356","32.83732322537923"
"Image98357","94.5643275498424"
"Image98358","78.67490689399284"
"Image98359","75.36264578714304"
"Image98360","43.845454241256306"
"Image98361","77.45081599213877"
"Image98362","31.834373226598906"
"Image98363","82.93401321470705"
"Image98364","31.08145990295394"
"Image98365","12.876931569718668"
"Image98366","78.22815637070713"
"Image98367","95.68677052523113"
"Image98368","42.5477790662679"
"Image98369","65.75547708885658"
"Image98370","88.90219934145887"
"Image98371","82.43936792933252"
"Image98372","71.70875294288781"
"Image98373","10.815791492701155"
"Image98374","84.19176430675459"
"Image98375","83.39320894067612"
"Image98376","56.52511154424848"
"Image98377","53.293013734504584"
"Image98378","59.749505779614424"
"Image98379","35.174411744566"
"Image98380","75.28604458099899"
"Image98381","97.16992546839387"
"Image98382","8.228309857538193"
"Image98383","96.81972679400798"
"Image98384","86.20093105364518"
"Image98385","96.35457089180733"
"Image98386","68.8522432514815"
"Image98387","36.687135798689454"
"Image98388","27.96848304969308"
"Image98389","87.37266457124748"
"Image98390","14.433679993211388"
"Image98391","25.03886148273206"
"Image98392","36.05801952485459"
"Image98393","6.257096193112601"
"Image98394","84.09565727592239"
"Image98395","95.35190561258219"
"Image98396","85.51982561854989"
"Image98397","86.05513425740995"
"Image98398","97.17146805040288"
"Image98399","83.69493018704654"
"Image98400","83.11237522147768"
"Image98401","66.18250230030739"
"Image98402","51.392640902727905"
"Image98403","60.956537883045996"
"Image98404","6.775364900741055"
"Image98405","48.76017395265211"
"Image98406","16.87463512306973"
"Image98407","1.97389567746682"
"Image98408","83.33344644671578"
"Image98409","77.88934858777071"
"Image98410","57.8303799604592"
"Image98411","13.937083528196787"
"Image98412","76.68044572917084"
"Image98413","26.291038583116517"
"Image98414","54.733012909959925"
"Image98415","84.02799838043806"
"Image98416","20.841238506354046"
"Image98417","79.51623529059374"
"Image98418","4.555660639888488"
"Image98419","24.501456559288986"
"Image98420","83.19107914106634"
"Image98421","50.85876693413909"
"Image98422","71.76003802577095"
"Image98423","40.625405660349976"
"Image98424","93.19640097518601"
"Image98425","62.68188342076643"
"Image98426","19.04997510233525"
"Image98427","18.744547447039498"
"Image98428","8.457864818719013"
"Image98429","95.90238191470947"
"Image98430","84.85779553398912"
"Image98431","88.99525190558693"
"Image98432","57.11283272610416"
"Image98433","54.93823185944212"
"Image98434","84.40295648586667"
"Image98435","1.6802597337201748"
"Image98436","18.84455680522872"
"Image98437","99.51913300427556"
"Image98438","95.04526595250412"
"Image98439","74.08113320258374"
"Image98440","48.82815057592862"
"Image98441","18.06258087898389"
"Image98442","1.2017287954420512"
"Image98443","31.025694687728123"
"Image98444","2.8580070854828383"
"Image98445","72.89152135849537"
"Image98446","85.13491272120024"
"Image98447","47.67643102157569"
"Image98448","1.493557130335422"
"Image98449","90.28483743012164"
"Image98450","11.07015965695255"
"Image98451","39.10143429605375"
"Image98452","49.37165305041321"
"Image98453","40.76344275741244"
"Image98454","41.23558484351549"
"Image98455","74.8141778088241"
"Image98456","44.523071436939084"
"Image98457","56.238681544509674"
"Image98458","14.309275914908396"
"Image98459","83.84984360079682"
"Image98460","32.92956472685231"
"Image98461","34.867468701944496"
"Image98462","82.08337924323929"
"Image98463","6.172903402405787"
"Image98464","56.633403077848165"
"Image98465","20.014054924586706"
"Image98466","39.21160252194684"
"Image98467","59.78374685976295"
"Image98468","72.37761992173029"
"Image98469","37.39823454494788"
"Image98470","10.703792602428898"
"Image98471","49.33731249550376"
"Image98472","67.67045653492714"
"Image98473","70.57353425641944"
"Image98474","37.73247014030391"
"Image98475","51.49373367662644"
"Image98476","32.007096009910924"
"Image98477","51.45510054000595"
"Image98478","49.76831351914846"
"Image98479","65.96185332152956"
"Image98480","20.152868992820714"
"Image98481","31.573245599145487"
"Image98482","33.17639179763429"
"Image98483","95.6678175966342"
"Image98484","35.21199800899986"
"Image98485","88.92753437157197"
"Image98486","9.82261667321093"
"Image98487","47.37444105758628"
"Image98488","38.81523431362117"
"Image98489","91.9302084128185"
"Image98490","35.22339076659629"
"Image98491","72.64147759436295"
"Image98492","5.092348960261263"
"Image98493","95.61110251408762"
"Image98494","81.82472446415854"
"Image98495","29.71701494530587"
"Image98496","92.75805731576614"
"Image98497","97.6001979103555"
"Image98498","75.9566517842472"
"Image98499","89.25887585890597"
"Image98500","34.8685184079166"
"Image98501","84.50203265095521"
"Image98502","68.68682771602555"
"Image98503","42.1858139229672"
"Image98504","23.930015007463975"
"Image98505","9.708552385376992"
"Image98506","79.13162022875085"
"Image98507","44.23315949143691"
"Image98508","56.19971808613531"
"Image98509","30.341361318289096"
"Image98510","43.64004087278896"
"Image98511","17.516491906339958"
"Image98512","93.22691474428798"
"Image98513","82.98260341569079"
"Image98514","97.34150405883346"
"Image98515","5.975811910582299"
"Image98516","2.49830412601765"
"Image98517","99.29298343122764"
"Image98518","50.95683600011371"
"Image98519","14.038111412097964"
"Image98520","68.91712085190686"
"Image98521","69.21432317035006"
"Image98522","40.18855695440602"
"Image98523","65.83285547490131"
"Image98524","24.31906070401569"
"Image98525","60.88046339151579"
"Image98526","48.09244589188678"
"Image98527","95.25780816067191"
"Image98528","82.55338771461804"
"Image98529","45.54237949043595"
"Image98530","29.728088135206427"
"Image98531","8.405828173243838"
"Image98532","38.60604535747088"
"Image98533","37.135210238955835"
"Image98534","51.94939634756573"
"Image98535","15.335338521323964"
"Image98536","47.68846965860652"
"Image98537","91.23132703147132"
"Image98538","89.75578238059755"
"Image98539","54.14498343091094"
"Image98540","33.82305466615733"
"Image98541","39.2129237284148"
"Image98542","12.465443368161669"
"Image98543","23.340247045949038"
"Image98544","12.214862280710818"
"Image98545","85.16175578596811"
"Image98546","29.811213571681623"
"Image98547","99.54654590243625"
"Image98548","26.051991179152164"
"Image98549","79.89305769303814"
"Image98550","17.780433106368346"
"Image98551","92.15749581890528"
"Image98552","23.319296625065945"
"Image98553","71.14146848550372"
"Image98554","78.961250664114"
"Image98555","2.8441039204968037"
"Image98556","37.56485171810859"
"Image98557","30.771752736857078"
"Image98558","73.53454161429248"
"Image98559","86.35300371555978"
"Image98560","84.35123173725344"
"Image98561","48.11348234244278"
"Image98562","71.49115537835132"
"Image98563","54.75241347868776"
"Image98564","14.468688574336014"
"Image98565","98.53864920844707"
"Image98566","19.207793819414935"
"Image98567","87.68589044475615"
"Image98568","19.317204314122733"
"Image98569","75.65415673373055"
"Image98570","46.932177306778144"
"Image98571","53.0299581632197"
"Image98572","28.5208893029838"
"Image98573","81.43737933499618"
"Image98574","46.92809933823796"
"Image98575","23.28632423638189"
"Image98576","94.1004864901344"
"Image98577","14.00181323809102"
"Image98578","20.885274246350995"
"Image98579","3.4455111417170246"
"Image98580","17.48820882366999"
"Image98581","3.477928207058854"
"Image98582","99.87019030851955"
"Image98583","50.70953794302603"
"Image98584","65.74918241822118"
"Image98585","96.89451449181415"
"Image98586","84.00631552480742"
"Image98587","27.615656035495352"
"Image98588","52.98195669743399"
"Image98589","30.17731821217052"
"Image98590","41.914429602601416"
"Image98591","65.94321475118315"
"Image98592","58.089544618073646"
"Image98593","46.73345868737912"
"Image98594","9.654527175115827"
"Image98595","55.993327740715856"
"Image98596","67.607762115377"
"Image98597","16.108735426375507"
"Image98598","44.34782791409734"
"Image98599","20.293806884108893"
"Image98600","92.0817826842321"
"Image98601","14.64010165126367"
"Image98602","26.085253064725293"
"Image98603","55.804279160159595"
"Image98604","6.815197711296685"
"Image98605","17.435045014255675"
"Image98606","80.64308248668549"
"Image98607","85.6050688958436"
"Image98608","4.53438797368562"
"Image98609","39.356815890553584"
"Image98610","48.24428823842736"
"Image98611","77.5788150220611"
"Image98612","4.6843372466244055"
"Image98613","43.035587184824564"
"Image98614","46.12214311640389"
"Image98615","22.6788018716782"
"Image98616","29.305726007870728"
"Image98617","47.53331449219036"
"Image98618","74.16799410214851"
"Image98619","51.738616398757756"
"Image98620","97.70829077138286"
"Image98621","66.1506571318424"
"Image98622","64.45826561184413"
"Image98623","61.060575098985446"
"Image98624","14.879971310089632"
"Image98625","38.84918615657886"
"Image98626","93.23221479020002"
"Image98627","10.450097914338217"
"Image98628","87.70820231568779"
"Image98629","40.937064617442815"
"Image98630","73.54544057242902"
"Image98631","87.9964048535866"
"Image98632","1.4110670396350211"
"Image98633","3.0399896896259695"
"Image98634","14.33002516924574"
"Image98635","98.25179764796164"
"Image98636","11.051913211202704"
"Image98637","44.8161119962855"
"Image98638","44.17854563458838"
"Image98639","19.642746352018275"
"Image98640","89.9970898728959"
"Image98641","55.00663554613331"
"Image98642","9.659129609708526"
"Image98643","82.80827814247586"
"Image98644","5.588033378784531"
"Image98645","71.7698900619235"
"Image98646","64.97779234530644"
"Image98647","24.104068813772564"
"Image98648","95.25679444565009"
"Image98649","47.45289893672021"
"Image98650","84.6499253128835"
"Image98651","77.43076258016627"
"Image98652","31.73497317494263"
"Image98653","68.9784017994972"
"Image98654","57.50215618519035"
"Image98655","98.35507170785645"
"Image98656","27.287821091018994"
"Image98657","96.09230312276148"
"Image98658","59.35250266775751"
"Image98659","70.67267592325375"
"Image98660","22.93809265697881"
"Image98661","52.974021900226745"
"Image98662","49.18735022507519"
"Image98663","99.82280932104953"
"Image98664","43.01108904901468"
"Image98665","25.2853424578296"
"Image98666","62.27461912563598"
"Image98667","92.32001725380253"
"Image98668","56.385792653106456"
"Image98669","54.37342448443032"
"Image98670","27.076068176451233"
"Image98671","24.994604131683086"
"Image98672","20.505476751132594"
"Image98673","57.374144942580074"
"Image98674","88.4727020637351"
"Image98675","10.783151158488318"
"Image98676","81.52457201890118"
"Image98677","66.45210957317798"
"Image98678","92.69639530383623"
"Image98679","7.1089136599987235"
"Image98680","91.48503646395088"
"Image98681","17.95593884830707"
"Image98682","56.65643925380487"
"Image98683","87.89279431294621"
"Image98684","77.72752136444454"
"Image98685","38.26210333826015"
"Image98686","30.863532526737856"
"Image98687","89.21525855031841"
"Image98688","80.42398425184936"
"Image98689","57.69889293446054"
"Image98690","45.16265524442331"
"Image98691","34.269376713103924"
"Image98692","5.902185522469741"
"Image98693","35.47626566264743"
"Image98694","19.631175347111416"
"Image98695","52.15516036708511"
"Image98696","27.957774724234767"
"Image98697","52.85027568511376"
"Image98698","11.338416193832765"
"Image98699","48.50586187538533"
"Image98700","61.9339558490953"
"Image98701","13.998546319339153"
"Image98702","69.59951840280314"
"Image98703","52.157191772791684"
"Image98704","71.25577522579412"
"Image98705","4.576690895838147"
"Image98706","12.352266963474827"
"Image98707","49.283162179992026"
"Image98708","89.49929906799369"
"Image98709","71.29448655886188"
"Image98710","3.2245262512299036"
"Image98711","51.280098168447616"
"Image98712","22.43590451468956"
"Image98713","64.77775424820747"
"Image98714","9.600438709337142"
"Image98715","29.24992266631525"
"Image98716","50.05801269334089"
"Image98717","46.76736119044335"
"Image98718","89.39948885408795"
"Image98719","87.74685703536981"
"Image98720","15.93107969671607"
"Image98721","52.720717599799926"
"Image98722","86.78797883575217"
"Image98723","64.82476579946865"
"Image98724","77.08386838234246"
"Image98725","69.89225823697068"
"Image98726","16.087683420065048"
"Image98727","45.997232635394205"
"Image98728","79.76969479421744"
"Image98729","34.46866161945385"
"Image98730","99.54495211379492"
"Image98731","64.38556016457663"
"Image98732","78.38915297091576"
"Image98733","43.39589743334553"
"Image98734","84.13117562628229"
"Image98735","13.192568670129358"
"Image98736","48.69086227265034"
"Image98737","10.16544500917273"
"Image98738","52.20378481097993"
"Image98739","80.65239698007927"
"Image98740","76.87776864468944"
"Image98741","24.0986001463512"
"Image98742","84.81152133695882"
"Image98743","48.49970521608274"
"Image98744","50.591122993031874"
"Image98745","96.96712311251987"
"Image98746","93.10999459753405"
"Image98747","41.81370760366803"
"Image98748","62.73348702229943"
"Image98749","65.13337368524134"
"Image98750","35.412921433136"
"Image98751","23.498680966983418"
"Image98752","48.742325414296346"
"Image98753","74.03455824927812"
"Image98754","7.687320479768205"
"Image98755","10.846441777737793"
"Image98756","21.215371157787164"
"Image98757","70.4577299170783"
"Image98758","80.17831734746555"
"Image98759","51.85445790057557"
"Image98760","17.05509164101974"
"Image98761","59.93181476483739"
"Image98762","58.87689151608215"
"Image98763","24.300118679623445"
"Image98764","50.53700442859553"
"Image98765","22.624498154935555"
"Image98766","99.53341217543812"
"Image98767","4.323728747096398"
"Image98768","92.91885998577467"
"Image98769","87.1980645968251"
"Image98770","25.724847872800478"
"Image98771","72.54815624944284"
"Image98772","90.57804228603939"
"Image98773","35.68272066523845"
"Image98774","5.787655997214764"
"Image98775","60.507634296676635"
"Image98776","97.0055906565296"
"Image98777","38.80881973390328"
"Image98778","73.89141541268904"
"Image98779","94.33424124319187"
"Image98780","97.51390826664614"
"Image98781","44.74067178803536"
"Image98782","77.02640005430368"
"Image98783","34.96748399171632"
"Image98784","22.243162296381602"
"Image98785","48.454120418273895"
"Image98786","55.637459081719804"
"Image98787","7.7922383950296075"
"Image98788","69.42294833337465"
"Image98789","82.50617121511313"
"Image98790","78.02690433959096"
"Image98791","85.77343716908037"
"Image98792","92.88524803094343"
"Image98793","67.94952188636206"
"Image98794","53.02785475109298"
"Image98795","81.4079452581615"
"Image98796","44.4351467922903"
"Image98797","99.84082475649143"
"Image98798","27.92188318186528"
"Image98799","81.11321479882815"
"Image98800","32.5351087294162"
"Image98801","14.403587533496616"
"Image98802","95.80446424145593"
"Image98803","69.21053299016322"
"Image98804","60.87506321968561"
"Image98805","74.11770434910031"
"Image98806","51.734562057244034"
"Image98807","3.4317491667036966"
"Image98808","6.1430504890652005"
"Image98809","25.095111486216982"
"Image98810","70.17804975617506"
"Image98811","17.300993281536474"
"Image98812","90.12613135029588"
"Image98813","23.194870795075932"
"Image98814","23.619373372013932"
"Image98815","54.632634473630645"
"Image98816","74.1302044754567"
"Image98817","69.62372181196982"
"Image98818","87.45782309986991"
"Image98819","9.519748082578658"
"Image98820","89.59734772328513"
"Image98821","58.553941187928906"
"Image98822","86.69715619911521"
"Image98823","16.817404828932094"
"Image98824","33.058237931345374"
"Image98825","23.973972784569245"
"Image98826","87.07958254030234"
"Image98827","67.45624406632705"
"Image98828","84.31551607304351"
"Image98829","31.215819400208456"
"Image98830","10.19914638034398"
"Image98831","5.067461521678948"
"Image98832","82.85603508039318"
"Image98833","21.883852952257868"
"Image98834","62.09799669388815"
"Image98835","37.384419340260536"
"Image98836","48.04080793153731"
"Image98837","85.36644545628197"
"Image98838","55.8283583641582"
"Image98839","87.42216032708386"
"Image98840","54.606564993259205"
"Image98841","21.92211975515717"
"Image98842","71.86066563171075"
"Image98843","56.268718564889596"
"Image98844","73.29334544824549"
"Image98845","89.40921302976936"
"Image98846","77.41424433029317"
"Image98847","80.50077497437657"
"Image98848","94.88332708235889"
"Image98849","56.121211508314694"
"Image98850","12.232079967731945"
"Image98851","6.223161626081988"
"Image98852","38.74034459091079"
"Image98853","97.06111501038708"
"Image98854","6.033137519735491"
"Image98855","2.6832151506334667"
"Image98856","3.01254208610827"
"Image98857","47.478772083348936"
"Image98858","82.32150252969575"
"Image98859","18.79419243879631"
"Image98860","7.865228975412894"
"Image98861","16.862304459837997"
"Image98862","53.334188426543484"
"Image98863","99.86975831053638"
"Image98864","29.028812439641985"
"Image98865","10.761389184103155"
"Image98866","23.05729142268577"
"Image98867","78.62026965945286"
"Image98868","23.037102869309276"
"Image98869","17.556973911246462"
"Image98870","7.078148231829214"
"Image98871","23.135251250442913"
"Image98872","15.759919079250638"
"Image98873","62.523147510632704"
"Image98874","31.75243844236893"
"Image98875","35.4877746017753"
"Image98876","93.21247915149232"
"Image98877","88.35278844707103"
"Image98878","6.908357941154982"
"Image98879","8.078921002266659"
"Image98880","42.45407991216761"
"Image98881","10.668601314210312"
"Image98882","7.829102406775382"
"Image98883","85.10695540636102"
"Image98884","48.36416066279958"
"Image98885","27.241636387243243"
"Image98886","88.02680682503053"
"Image98887","86.2753625441679"
"Image98888","96.13342324841916"
"Image98889","52.87988085156684"
"Image98890","45.495941888786945"
"Image98891","35.779856007288686"
"Image98892","90.71175000683509"
"Image98893","50.87486004284342"
"Image98894","89.00752962760822"
"Image98895","37.760671746628326"
"Image98896","5.243994835219161"
"Image98897","91.82389847394636"
"Image98898","13.930624267435181"
"Image98899","32.67393296222612"
"Image98900","7.166156279580937"
"Image98901","24.381375435821152"
"Image98902","65.95903867504367"
"Image98903","67.6544419508377"
"Image98904","56.11873701337372"
"Image98905","23.76554302267023"
"Image98906","34.342024064315346"
"Image98907","75.13336853340415"
"Image98908","74.61412919843887"
"Image98909","96.77142577144741"
"Image98910","9.07719903288826"
"Image98911","98.31145525963642"
"Image98912","88.97045869148822"
"Image98913","37.72284283379294"
"Image98914","43.10881790066313"
"Image98915","30.43139546965087"
"Image98916","63.24410557726069"
"Image98917","81.35228544561971"
"Image98918","45.90589420179678"
"Image98919","21.637492081293868"
"Image98920","4.606540548986715"
"Image98921","39.498108131965026"
"Image98922","71.33298243989803"
"Image98923","12.377302168747718"
"Image98924","52.1860972791248"
"Image98925","31.59576052624636"
"Image98926","55.7396920232314"
"Image98927","51.99499452995553"
"Image98928","32.55018808753324"
"Image98929","37.545792292461684"
"Image98930","13.675108428824512"
"Image98931","78.14780136232376"
"Image98932","46.195018973692825"
"Image98933","40.4765449877352"
"Image98934","52.7160714593009"
"Image98935","65.79274179550004"
"Image98936","82.79936054238286"
"Image98937","91.5673562320193"
"Image98938","66.04543348619663"
"Image98939","31.005233801698438"
"Image98940","64.28778002235302"
"Image98941","24.404147270913853"
"Image98942","97.11007298491343"
"Image98943","17.72789401801919"
"Image98944","56.28283880384188"
"Image98945","52.73196642715112"
"Image98946","52.039736938429755"
"Image98947","4.07142400197245"
"Image98948","52.513514866281525"
"Image98949","56.09785361600445"
"Image98950","71.61250400317648"
"Image98951","35.68021897747204"
"Image98952","19.980668665066982"
"Image98953","83.19441493566856"
"Image98954","62.16657657896816"
"Image98955","45.69479069329024"
"Image98956","23.862437514762682"
"Image98957","95.50551442813828"
"Image98958","81.03712037501516"
"Image98959","71.97313378839561"
"Image98960","96.44448209073458"
"Image98961","26.03823958150651"
"Image98962","87.92224479410723"
"Image98963","2.966326046642645"
"Image98964","9.885859782622463"
"Image98965","63.08412793371611"
"Image98966","2.8828009770515273"
"Image98967","48.07374246988602"
"Image98968","5.382680834900432"
"Image98969","71.67479383174337"
"Image98970","76.47764761424212"
"Image98971","99.96792148419702"
"Image98972","31.459824787560297"
"Image98973","66.20926916454111"
"Image98974","27.235169622237787"
"Image98975","74.6504404505295"
"Image98976","4.305375074567223"
"Image98977","12.182392915718095"
"Image98978","85.76981994181945"
"Image98979","32.129609128976"
"Image98980","39.15756061144746"
"Image98981","54.00191046650333"
"Image98982","3.741121351324779"
"Image98983","17.720935739498145"
"Image98984","85.18224698647349"
"Image98985","12.222378970496287"
"Image98986","33.43446287815285"
"Image98987","87.88711854704493"
"Image98988","83.1049086800141"
"Image98989","45.344368820651425"
"Image98990","40.49113795964041"
"Image98991","53.58558498014316"
"Image98992","48.36698812536896"
"Image98993","58.77078302216097"
"Image98994","6.188967639990946"
"Image98995","78.88109952547455"
"Image98996","58.94353236905331"
"Image98997","9.106914195886828"
"Image98998","88.4862879168849"
"Image98999","63.93677200156792"
"Image99000","20.752021531422127"
"Image99001","70.02679220087172"
"Image99002","74.55667984668304"
"Image99003","97.34877161527824"
"Image99004","83.14132601051195"
"Image99005","92.64827364560799"
"Image99006","82.08517416155672"
"Image99007","2.1487164667705505"
"Image99008","47.27921682941125"
"Image99009","48.72894770420367"
"Image99010","48.84009180443979"
"Image99011","24.533626617256655"
"Image99012","87.9109399910055"
"Image99013","44.0387893183382"
"Image99014","60.105411552776154"
"Image99015","75.9015023433263"
"Image99016","8.786266906358154"
"Image99017","10.740427481116809"
"Image99018","78.55826140499198"
"Image99019","98.91302705825679"
"Image99020","47.06220220475215"
"Image99021","96.68097705925288"
"Image99022","14.50711437105234"
"Image99023","22.345922064192543"
"Image99024","59.53612960772224"
"Image99025","48.92846262057408"
"Image99026","3.1833245626461286"
"Image99027","56.920717229889156"
"Image99028","41.551583608471425"
"Image99029","29.47097446114154"
"Image99030","63.97367689540415"
"Image99031","4.416037630475984"
"Image99032","12.75490488662271"
"Image99033","87.44838615385078"
"Image99034","27.127647013663967"
"Image99035","45.49591922949207"
"Image99036","63.64095455325433"
"Image99037","2.5522730556063564"
"Image99038","5.4997662654569135"
"Image99039","53.72771942122194"
"Image99040","71.00932023204352"
"Image99041","56.07352848139038"
"Image99042","99.68419018944059"
"Image99043","7.460673132705412"
